alpha,beta,A,omega
1.887680177565196,0.281480596183154,0.5,1.3930031548239714
1.3715917095505925,0.23628743323372373,0.5,1.1899141159268243
1.0203047068022557,0.1490171735961167,0.5,1.0238385746061376
1.3863732372221251,0.1191442473094396,0.5,1.186892069057943
0.5342058065445463,0.2961231480280534,0.5,0.7679380813580001
1.937838819862168,0.2181504684410566,0.5,1.4066776577080002
1.2234551554143502,0.2858464514011139,0.5,1.1300669737020277
1.6741028408754293,0.044358787392941995,0.5,1.297081382763474
0.6240949998836578,0.2566547669653269,0.5,0.8198888758177272
1.2299874962572406,0.19475142635745019,0.5,1.125390327263951
1.2360604915317814,0.04535728671718265,0.5,1.1156007273174633
1.9067396824624743,0.180594819991074,0.5,1.3930546332469522
1.3575920785641131,0.20896794588058015,0.5,1.1818517539931657
1.2102341015854308,0.013567778907694823,0.5,1.1012620306405845
0.9004634946378404,0.1417522089341065,0.5,0.9628302206583388
0.9973534960138283,0.24936585824693314,0.5,1.0218168106050751
1.2810086037073067,0.09565411734978604,0.5,1.1397121350193615
1.15836719045757,0.14297894372157982,0.5,1.0886577710214382
0.5324181198204956,0.13827109684968902,0.5,0.7472241634742631
1.7394378862915367,0.09755894351832255,0.5,1.3257941726381295
1.84424115775965,0.2763481496995107,0.5,1.3769736511016861
0.7103736334979162,0.2365752702751396,0.5,0.8687528398080232
1.331054215308574,0.04207063918887204,0.5,1.1571268124784282
0.6628636117031653,0.2991400507728962,0.5,0.8479105915266558
1.5083601395597175,0.2649680070492461,0.5,1.2482153824086013
0.9218506757585125,0.09233344698057129,0.5,0.969104327235912
1.4891339520378526,0.25270000810167204,0.5,1.2395625049011914
1.590491921430324,0.04086166424270103,0.5,1.2641809536121917
1.6529712378764856,0.2997403718375292,0.5,1.3073532642694639
0.6616114189338449,0.2030485734708957,0.5,0.8364705771631408
1.8740177677064118,0.19853625451205112,0.5,1.3824772386652235
0.8453209863423212,0.03622781082539849,0.5,0.9231000492211467
0.5561188342642697,0.27013968568002134,0.5,0.7789544436802923
1.332278704087225,0.018409855929296132,0.5,1.155738098391659
1.0563834257936582,0.07984013683193263,0.5,1.0350620519802884
1.7446846146986197,0.05147634379832415,0.5,1.324513657596933
1.7123772080964528,0.23526270280074338,0.5,1.3253259843795384
0.9757083392340731,0.06747922589174038,0.5,0.9941633135902643
1.9293490926046175,0.2740850858679567,0.5,1.4073876673485737
0.936376757210178,0.20031802140497212,0.5,0.9868821541722245
1.2725856938475717,0.0204871860434619,0.5,1.1297907068261452
0.8839476358514041,0.011574651897323134,0.5,0.9413383467606917
1.904065355073445,0.02498079593417569,0.5,1.3815749180956864
0.7469117263730272,0.18571830151784102,0.5,0.8841571737579367
0.5673659290884935,0.24242972514923042,0.5,0.7828291656255368
1.152645590004557,0.07918031798194265,0.5,1.0805053908362379
1.9885633460837555,0.25632856444769114,0.5,1.4271036934706944
1.837515899382371,0.026597262644445514,0.5,1.3573882591683946
1.6229120291854238,0.2422795175560861,0.5,1.2916421480917963
1.8361887363177873,0.2790606747499613,0.5,1.374231644532102
1.8401699595467949,0.23391143574027035,0.5,1.3725991234690833
1.2782875405796736,0.21245502735380478,0.5,1.1480953175623145
0.9738935777461895,0.25301426341006106,0.5,1.0106105838232529
1.658018648166482,0.021643876868649263,0.5,1.2892156045748724
1.4924918947516417,0.06851681210852606,0.5,1.2269224902258455
1.0604865933105652,0.04622786699863649,0.5,1.0339991868337275
0.641700002092273,0.1563139871559661,0.5,0.819151313668004
1.6201844170235389,0.2261045572153649,0.5,1.2894103386825388
0.893690773884297,0.1927034349271556,0.5,0.964273129322361
1.905219725800669,0.25682801893096113,0.5,1.3976319184070691
0.8614558625085271,0.055011767807916355,0.5,0.9336865474946672
0.684136898617229,0.22304011666119686,0.5,0.8520310560602844
1.7466690081873593,0.06598203235198219,0.5,1.3262882941703722
0.7299264749367411,0.08852003788216206,0.5,0.8640161931582339
0.7689024622366086,0.21587236221157813,0.5,0.8996546727224172
1.3990741872812653,0.2942593876206177,0.5,1.2059219802541667
1.8118430612561967,0.18734764573335017,0.5,1.3590330183005856
0.7946519985718599,0.025805091347475724,0.5,0.8941423003076812
0.9654855093501422,0.1887296012789845,0.5,1.0004360597209359
1.6661072573617663,0.022281659958248455,0.5,1.2923950899798164
1.957739639091451,0.266402256296377,0.5,1.4169298014182006
1.2511117793035136,0.21577770267918,0.5,1.1364726563168424
0.7158462538268762,0.06020707546252593,0.5,0.8527221590155258
0.5209044315623024,0.03659909168901744,0.5,0.7264755751255462
0.8444840449982829,0.06322463637529249,0.5,0.9253856840899638
0.6977333266797816,0.2942078820707158,0.5,0.8676965509716175
1.5164880104192862,0.14298258631296204,0.5,1.2422951522697683
0.6827487569427967,0.2373834750190083,0.5,0.8527943236847093
1.2594948974309494,0.19455841921125527,0.5,1.138408802246829
1.5413936534643298,0.17599981348800484,0.5,1.2547484283685437
1.3716749138313535,0.05208777385286441,0.5,1.1753473407587927
0.7996634774900864,0.28434709153184756,0.5,0.9235683824992645
1.706186789273394,0.09738936342926818,0.5,1.3131821255699385
1.5731106944237025,0.17762499258418724,0.5,1.2674444289724256
1.6084760058733125,0.21293502393082916,0.5,1.2839008228287507
0.6965866273359699,0.19827761502113958,0.5,0.8566000701333345
0.6856307054755169,0.28277237881170036,0.5,0.8594478032450317
1.8913438265097615,0.05304730707681682,0.5,1.3788727992772447
1.096367290737411,0.1574222941496132,0.5,1.061076797828726
0.9514230376714097,0.12716997331482213,0.5,0.9875562807597038
1.2328760680272999,0.14750893154995925,0.5,1.122735050086581
1.4942963191453735,0.04457308259734594,0.5,1.2258277905694486
1.9334348855704548,0.048887436863101943,0.5,1.3937723199942975
0.9296693403230825,0.09064190827656463,0.5,0.9729669563376437
1.8872126439680406,0.09836433509064106,0.5,1.3804549818076415
0.5372892370793845,0.13409193196759148,0.5,0.749954314824115
1.332797063490237,0.1871863886406222,0.5,1.169570225065752
1.4509626675216276,0.19404244405129625,0.5,1.2195678028634758
0.6588461056261299,0.12942516000981535,0.5,0.8265066987798527
0.710509395595869,0.12854710173432216,0.5,0.8570950805896942
1.1286714789744559,0.07311227274211897,0.5,1.0688217953024737
1.9493478682147725,0.1806088120386124,0.5,1.40826560721762
1.3940638298515593,0.10194186428199897,0.5,1.1887716052313977
1.8995348324003167,0.02045735194043547,0.5,1.3796269734566473
1.706541373419456,0.1313360128054895,0.5,1.3157381486528714
1.2010724023329373,0.14749847577614938,0.5,1.1084802057506329
1.6771451738782812,0.07542193177922117,0.5,1.3004948235525142
0.5267551759654816,0.17601280060541355,0.5,0.7481694835256225
0.6637159951486025,0.17407385112525706,0.5,0.8344787847720205
1.7441429223241045,0.2135806325220077,0.5,1.3357354868842786
1.6952256324877426,0.1979050598383509,0.5,1.3161811544036912
0.8489611129496506,0.19920558639109914,0.5,0.9414415331808883
1.2961543858985802,0.10170210402897249,0.5,1.1468319538642149
1.4090237310500164,0.23835534437592662,0.5,1.20570118939997
1.8016084306640168,0.16925187124390703,0.5,1.3540100282207106
1.4046607360080885,0.13511127660216812,0.5,1.195823607548787
1.1188573539105204,0.19154361947290655,0.5,1.0746030814034038
1.061276065110774,0.11459062699057372,0.5,1.040558411465453
1.1388231295602649,0.1586943809359599,0.5,1.0810080138397482
1.6050585327233304,0.0855010775904225,1.0,1.2919691718133786
1.8296043300855616,0.10352222788064164,1.0,1.3810307748185928
1.8815857959427875,0.08032002737821647,1.0,1.3934941034954005
1.2554493877746489,0.1491603861598089,1.0,1.1693244534321967
1.2804126721108537,0.20814492372105575,1.0,1.1985496922955032
1.6998056161457546,0.07619333388439195,1.0,1.325500138271984
0.9716760376163018,0.10591336519591132,1.0,1.0252370757601557
1.756073543517603,0.2798115391008536,1.0,1.4021170414210231
1.241212469776135,0.02408509405561784,1.0,1.122174803815274
0.6737850865029026,0.1436231855194742,1.0,0.8840262867372826
0.6080887206094155,0.21635183206306557,1.0,0.8776973251962858
1.7629898165591946,0.053631663351667476,1.0,1.342837877062211
0.5833518753603169,0.02373846580158974,1.0,0.7753423274344753
0.9209171542004839,0.050079557775173915,1.0,0.9790182952998705
1.0011950607523188,0.27645872612389805,1.0,1.099335756420777
0.7594916677873906,0.01268533672812579,1.0,0.8769296838022334
0.9708400547029838,0.06461337269529202,1.0,1.009603924429998
1.6140388500876286,0.01907221874147692,1.0,1.2760654427354956
0.5220242653401062,0.04208254559303894,1.0,0.7440337186814086
1.7407601367810297,0.1898432931222059,1.0,1.3722764322914986
1.7848220353618371,0.08007528353433487,1.0,1.358263044484605
1.0583923597873222,0.17507149462489627,1.0,1.0907318555703756
0.7304193485909523,0.1811566610021766,1.0,0.9307453165837498
1.4012606119176212,0.2563362465960359,1.0,1.262344167358747
0.6795088337973415,0.011375003944443437,1.0,0.8294818182188649
1.0473790416173787,0.25747714320928633,1.0,1.1137714752247623
1.9376437713514587,0.18954453506382246,1.0,1.4421519242608685
1.9931967088754556,0.0571956109704377,1.0,1.4269174527993145
1.6581573370318785,0.23415184255923235,1.0,1.354168091099219
0.9664422648811493,0.2580925471192698,1.0,1.0770383814983575
1.5314975737491388,0.08373641028870561,1.0,1.2626558840260746
1.558109548226019,0.2764501674617774,1.0,1.3287013109884223
1.0817625427454747,0.14179265478661077,1.0,1.0900032265252395
1.461332951879239,0.18499309175666323,1.0,1.2649418052609125
0.5160914674635144,0.29554836474911667,1.0,0.858925340774943
0.8135864879033622,0.1148454628053678,1.0,0.9485360219872454
1.2876324544508917,0.2458162102878327,1.0,1.2132578506511986
0.7456269563874438,0.10233574417025329,1.0,0.906851015611238
0.7488603018148005,0.24177192145003237,1.0,0.9644631889825162
1.754456435825357,0.1842128364701663,1.0,1.375723832452568
1.9836995040254082,0.0727431516153664,1.0,1.4276753369505732
1.3339541420426726,0.13006756719887855,1.0,1.196455104649494
1.75860459632257,0.10211433396543287,1.0,1.354691974877184
1.9854824964894089,0.03265143399330552,1.0,1.4177344857145813
0.712393832853162,0.01865208332891227,1.0,0.8522809955348332
1.1723684198815265,0.11047881006808245,1.0,1.1203693709811011
1.0888590737628798,0.015519902867071108,1.0,1.0490467105487644
0.6200739254692775,0.05799144969871476,1.0,0.8145965337167312
1.6329952591921166,0.22030316304675193,1.0,1.3409782367649299
1.1506685409838895,0.21534645834824048,1.0,1.145503550734379
1.203990401285602,0.22418831207264098,1.0,1.171380226630142
0.7260094607198603,0.10197441962769382,1.0,0.8958182156222493
0.7713899783463022,0.26810564256413166,1.0,0.9861385350291312
1.8606554332343226,0.18221085892824979,1.0,1.4132634494072611
0.5669736334614184,0.04654763910652169,1.0,0.7758120666703436
0.8492784274155594,0.0516784118221049,1.0,0.9423572763459398
0.9380889954717926,0.21099767380961343,1.0,1.0470612450229464
1.2352963136023796,0.060153741568202634,1.0,1.131552747236527
1.379667759522194,0.15711488345879257,1.0,1.2237254275842635
1.2399349637759998,0.2976145980193261,1.0,1.2096056846305305
0.6261730018353231,0.011162205372668455,1.0,0.7965831129673943
0.8655011810835703,0.014808142550291507,1.0,0.9362730840926108
1.7653825771438116,0.2979945287598469,1.0,1.410276027490256
1.4563830507176885,0.179545261898908,1.0,1.2613651323632937
1.4737235752014115,0.04680389290036881,1.0,1.2283429874740557
1.5053048830270324,0.27021763792868714,1.0,1.3068925401399871
1.6443545285592935,0.26531028703703075,1.0,1.357695563753917
0.587162722582171,0.1654981198022988,1.0,0.843377917919301
1.0499125773989186,0.1903196886596194,1.0,1.092086234641584
1.309291152892518,0.08922428553525413,1.0,1.1731195024565735
1.007684724945989,0.024650711947881494,1.0,1.0130018553324076
1.7667183099307797,0.18242460657835066,1.0,1.3796871981954977
1.223858762880941,0.09547900602880126,1.0,1.1381862841391746
1.6529413841890688,0.20245010353150206,1.0,1.3434206198498277
1.7780232753217535,0.25251110128435433,1.0,1.4026427204691219
1.257187224355247,0.015266557735165578,1.0,1.1263379344835285
1.8643283658070249,0.18275699465886094,1.0,1.4147070763239897
1.3806859108054708,0.07707135650918714,1.0,1.1993704299287027
1.7754114482505825,0.2634276643921024,1.0,1.4046288465444028
1.0108861933872864,0.08356270690293024,1.0,1.0361265480454036
1.248225437797228,0.1871233386382713,1.0,1.1783751277822914
1.2971165615068665,0.17052684362598733,1.0,1.193738536793697
0.6574695738441059,0.12488828501718217,1.0,0.8666809029896716
1.097828760052311,0.20651002144394026,1.0,1.1192458515157722
1.8760065088275142,0.22047319406747581,1.0,1.4287621930811722
1.4462483605471137,0.17441196064262218,1.0,1.255809432608738
0.7662598736554512,0.2299424487835787,1.0,0.9688739392940319
1.0082834534144074,0.29519095203795187,1.0,1.1089078714856664
0.7874045144940498,0.1315889924912335,1.0,0.9413268607994116
0.5372346976978588,0.15922908504680394,1.0,0.8103434527920625
1.89119068775604,0.013616264602951839,1.0,1.3789136616221678
1.1723109923853072,0.24084828133000974,1.0,1.163162586822158
0.9613026086311792,0.16086671944333822,1.0,1.0401695285931438
1.3977157873366048,0.1283088148045639,1.0,1.2222714094831917
0.5109716844395235,0.03728086929592478,1.0,0.7341201103439866
0.9170331599012207,0.2680003622858652,1.0,1.0573709999879983
1.554550198548339,0.12455209961176135,1.0,1.2837306077433692
1.4506546596038945,0.2079486634806739,1.0,1.2675236318169378
1.9727089213138032,0.053318505346763724,1.0,1.4186958096519056
1.430536564487066,0.2888493925668994,1.0,1.2834226150852417
1.2162588104415992,0.06174811092833096,1.0,1.1236413545423858
1.6421488447760115,0.0678671779408522,1.0,1.301172251560742
1.8549918079460797,0.259105029561737,1.0,1.4315448229508507
1.5810439200775273,0.27464899580116003,1.0,1.3367986635721916
1.9448168353240693,0.0715227481817574,1.0,1.4136685949897831
1.6730077561072658,0.14624225757070008,1.0,1.3351739397117108
1.8002021573928897,0.22271352232322064,1.0,1.4025823680395049
0.6711561067754558,0.26472606280513244,1.0,0.932577425139224
1.5986202544906816,0.1199252815608185,1.0,1.2994476579151988
1.1601330492910529,0.15993565118633446,1.0,1.1314083204930057
1.3296557036169128,0.22509775905072313,1.0,1.2241237776078673
1.481153614223535,0.22202943322931065,1.0,1.2836182022492195
1.9547226750583542,0.2370584377075646,1.0,1.4603138372757507
1.976867122147437,0.17528080740604265,1.0,1.4520081706732813
0.9323423682318579,0.040338378073384806,1.0,0.9811198457817967
1.6006302461568742,0.2721522543546316,1.0,1.3434077701587288
1.624975306902903,0.2610160364030982,1.0,1.3493470028888885
1.0197392919695731,0.24144825638731657,1.0,1.0958218305272351
0.6858046622963315,0.03896011837661155,1.0,0.8455913617574331
0.5614204404285796,0.06927523645361446,1.0,0.7831838020342291
1.666014691293768,0.22564410588121905,1.0,1.3547131691633776
1.2345496127253588,0.016710627428764467,1.0,1.1167285181712394
1.9783102542423894,0.2939751437751111,1.0,1.482832293981259
1.1974601842904795,0.1193719573031474,1.0,1.1344554430509115
1.9668754686107603,0.21860063477033884,1.0,1.4597348884946588
1.1173640032910899,0.2673956156615326,1.0,1.1480029246640617
1.690523225839959,0.12444266756352385,1.0,1.335610432166731
0.627228908467748,0.10254842169390314,1.0,0.8391306362767215
1.3331925652066459,0.18653492738049154,1.0,1.2137107401444607
1.7030896804785862,0.1784869183869347,1.0,1.355343081757821
1.887052500829833,0.12865059351119115,1.0,1.4083822087640934
1.7338746359261474,0.18451467920163545,1.0,1.368305757251417
0.5554560908017614,0.2812605971742835,1.0,0.8754436239315894
1.0590535119601012,0.14561567442171297,1.0,1.0808632049322364
0.5730477084707769,0.06705523241768307,1.0,0.7895182916082687
0.663923436671837,0.11938973503607112,1.0,0.8680240422643202
1.5129584430012262,0.12429102495200438,1.0,1.2673502719119247
1.5698872944675473,0.04802152097760376,1.0,1.2672424532033126
1.6605810241274395,0.05723273516082092,1.0,1.3051841155553707
1.7981848220834942,0.2085230012841664,1.0,1.3980618988609264
1.6091472027147649,0.10844854872058177,1.0,1.300185992177735
1.701307388159948,0.2869205336381842,1.0,1.3843763174760635
0.5734455647349188,0.08064305615399614,1.0,0.796195865883776
0.8518027256619478,0.03868810648039847,1.0,0.9385194753025888
1.4328466600628686,0.2285163232700748,1.0,1.2665835552838292
1.7871879569372346,0.2655004550561823,1.0,1.4093662753980498
0.5067501874094886,0.09065287349273148,1.0,0.7581159822408687
1.2719440131745248,0.06860554947718861,1.0,1.1503904447110191
1.5159310990465957,0.06387217911261528,1.0,1.2505339792988663
0.5444109336929198,0.16138356739628856,1.0,0.8157503351149396
1.1020333363300818,0.14584082596156359,1.0,1.1006425195317753
1.8434523220755452,0.08523755355781491,1.0,1.3810794644928677
1.507419213283788,0.02310020392693365,1.0,1.2348053960964813
0.856487545040896,0.1496324886946214,1.0,0.9842316351153635
1.779171694447869,0.2882063808143264,1.0,1.4125602571425453
1.0220471351142715,0.19923056821827234,1.0,1.0823447053864013
1.7800170067160892,0.15369690142229933,1.0,1.3766952032976703
0.9484154766783583,0.04210070146858867,1.0,0.9899449493682969
1.3854803763247234,0.0832065242593803,1.0,1.2032810434471486
1.0954101016217512,0.09548444537661738,1.0,1.0802885890604483
0.9122375761326005,0.23179303025609793,1.0,1.0421527473574466
1.8298363432578038,0.26424613120673957,1.0,1.424086002200309
0.781390522909237,0.27147613753426714,1.0,0.9924704660895141
0.6272173868536446,0.2955248963927187,1.0,0.9213365612783331
1.0128904078184906,0.2948863381003144,1.0,1.1108803542207983
1.5764587214623513,0.2863697485027146,1.0,1.338370663470844
1.7111474089644225,0.03082842074583647,1.0,1.3169163696012742
1.9981150551001472,0.04996012541906351,1.0,1.426739341703468
0.9445430855167474,0.09829529267804953,1.0,1.009090954783207
1.1119129266969232,0.17034049367869383,1.0,1.1134039235407533
0.7052319170444394,0.03812358772458899,1.0,0.856635633065705
1.3623078944345504,0.2552811177626213,1.0,1.2465026003809685
1.9963700558943758,0.18885929193241963,1.0,1.462195104917155
1.5513215151809878,0.16728567666763944,1.0,1.2949076309458205
1.3928192606200576,0.05794028377651443,1.0,1.1984466919527306
1.088553639382691,0.08344408757605723,1.0,1.0729103900441703
1.8729481404283321,0.05649048724485483,1.0,1.3839494231589438
1.2453748941955243,0.25706061576049155,1.0,1.1992374060276358
0.7015503699695922,0.17942607941775326,1.0,0.9143959369621604
1.0480676947987002,0.2231875339806937,1.0,1.1024782742912536
0.6007500032716504,0.09584953024390745,1.0,0.8201445914926105
0.8029685565331723,0.11766326475560036,1.0,0.9440423746314953
0.5265031714998682,0.1274079396836948,1.0,0.7887072500380856
1.179919874750245,0.2304043418057701,1.0,1.163066262559693
1.4518103974276957,0.23398236642562473,1.0,1.2756555852764155
1.0149386935683617,0.06997592297906918,1.0,1.0331605082477087
1.1305726572579156,0.2830462684540487,1.0,1.158817223982476
1.938813909266864,0.04499004785866905,1.0,1.4044772853844472
1.6279446823623733,0.2698754039028528,1.0,1.3529047399168623
1.3112849554174268,0.03911473723844469,1.0,1.1578518939597846
0.9268113126677379,0.0867165452338802,1.0,0.9959160213557908
1.845495198159493,0.2554787754597075,1.0,1.427271620874693
0.8526456753209892,0.062052700980365354,1.0,0.9482537640612154
0.9880140957750156,0.12993470007989125,1.0,1.041856574022996
1.8635972216344228,0.1404591969837966,1.0,1.4031898016206754
1.2943130829276086,0.08112510217673079,1.0,1.1641120691583593
1.613476924126965,0.2159711083874361,1.0,1.332462102807259
1.3861171912456491,0.2568870483266391,1.0,1.2564961112119004
1.4801588135142427,0.26362679055811583,1.0,1.2953296516458
0.9490749372722384,0.10840342226360267,1.0,1.0150751223283627
0.8620580924399943,0.1639466143434662,1.0,0.992480757091841
0.9837385207529978,0.08203785712103892,1.0,1.0223829583838813
0.7331623461251338,0.08099098544954217,1.0,0.8910137963086152
1.8114715479362111,0.056763678227057995,1.0,1.3616329559049696
0.9248703998751711,0.28260551313417925,1.0,1.066219740356464
1.342234091621577,0.26751676029561816,1.0,1.2421238512496613
