Omega,zeta,f,A_respuesta
0.8624605159228647,0.09976327472557828,0.9310069925670279,0.9628582720339651
1.5368131505337792,0.07006577854418133,0.13288233224797547,0.09686946936058709
0.8409705750056847,0.06197313562107572,0.5725851554018877,0.7694517446010959
0.722757932411486,0.13188720886284194,0.726619743573391,0.7707930045843948
1.4311126721249061,0.14646136864511794,0.07767156658578314,0.06901106421436577
0.753284316624494,0.13156454902225592,0.6058989125420795,0.7184620621124495
0.7792683081577391,0.03288359846009429,0.8195831911538323,0.8617440898848526
0.7964346657145732,0.04691711933753779,0.2733860345857652,0.4937996869869812
0.9103236729000947,0.11153514396318408,0.6696659625061824,0.871564593931339
1.3774048382411777,0.08713099436739848,0.13630381973726802,0.14935033987101404
1.5718264260609673,0.08488177143110842,0.9383104020570967,1.6257880278649837
1.1007411862023422,0.12513930410162394,0.8968340100804372,1.129290653170177
0.7438975025512508,0.10802725190268828,0.20225493147819498,0.357484902153832
0.6139362877082015,0.008853775924607296,0.33680056667780256,0.43879204267840677
0.8296560299988552,0.012171574886172274,0.5958822751599822,0.7780071207215635
0.731822217786521,0.09222597560612228,0.7237010899015655,0.778825980509641
1.2776586736128575,0.07549785096522994,0.45380289485705305,1.142801218529709
0.7218325046285311,0.04272677502473375,0.17316549552175556,0.3118288854302502
1.106329931620633,0.06570513266064623,0.12206846392681416,0.6680052587459386
1.2942624356428865,0.11489699621626477,0.999770030176057,1.3448385287569509
1.1811166092209024,0.12485866527539985,0.46624507901461754,1.0029169437665786
0.7997756516600576,0.0863773448440564,0.8750811141655283,0.8977836795659448
1.4041245261822626,0.060878574724279926,0.4927284845365322,1.3185168876547206
1.3154071296158016,0.044251030416790516,0.9239104857750832,1.364862001325569
1.3389840039155416,0.08067817826154175,0.10600419511611958,0.1309692085071414
0.7310577515573132,0.05063869469183524,0.13173880750785993,0.2537560296741475
0.7237538036503446,0.08679379487184732,0.9310395439697398,0.8774463869262922
1.5275625510065076,0.10311459546389747,0.9485431841438893,1.5701093782855233
0.9975781938249406,0.01458148558331225,0.3284230985160561,0.7559749224481418
0.9009486917809397,0.00515478242829835,0.3680615892539944,0.6833591612128574
1.0885840453515332,0.03578018513190773,0.46340123013806284,0.9446866378442069
1.2628642127635823,0.13470416716922323,0.427838446465945,1.0465616228577383
1.55562325704697,0.09871216066814108,0.20624431164040471,0.14345282767202086
0.886446226882055,0.029934251030868313,0.900407876260587,0.9728385915576925
1.524808429312027,0.13408827446442473,0.2682414486915309,0.1974101798391471
0.6248594913862563,0.0731436113416643,0.7111669612880985,0.7139721805347586
1.1551980423268247,0.0740333047184058,0.08581256418027343,0.2586251392501978
1.233975111681085,0.140653581857185,0.057976304897860875,0.09320302093381272
0.7058974037507533,0.013625570366584301,0.6606558631253823,0.7314654025873245
0.7403395970639126,0.036200849821164185,0.35223554042179517,0.5299308224794088
1.0191143193163037,0.08993684214743475,0.6623502048656013,0.9657397902084838
1.5662319121431816,0.03334554388939059,0.11214077812545376,0.07721215348300621
1.1960425532343728,0.10353141633529889,0.9508543523175461,1.241210369974481
1.533023221600211,0.03604338195382443,0.7535441775552335,1.558189767643128
1.4043609156129708,0.01937776073682808,0.8787418883652832,1.4495893249226839
1.0673816015552915,0.03501284814792176,0.15374114296362068,0.6842819600293163
0.6178367839769877,0.030540053380096584,0.3809772809222172,0.4807277616424939
0.7091439967657349,0.02453034361388536,0.5464291953602822,0.6615049877071522
1.4294286148827364,0.1297408735017464,0.310931115797266,0.29756949325496374
1.3968170883251618,0.05145759452160963,0.07941812734561701,0.08300463543580794
0.8326407419664337,0.05731000954514676,0.38150081312272127,0.6266707422641272
1.1307695905990536,0.013014209377678006,0.2694583283347365,0.8815715645309057
1.206015820700011,0.056818595407797844,0.3982028656339506,1.0404063104162458
1.2031071573387258,0.09352033476455933,0.2766584470734408,0.9264724624488508
1.0125715692736803,0.034781593162498965,0.6344132936236234,0.9558652011697136
0.9741840434071827,0.13381299069411187,0.4003907578865038,0.7464051397254037
1.0258820863735099,0.1398016600333355,0.3584757253061022,0.7567069527906977
1.251931025579974,0.019475503290634577,0.5432275200679254,1.171107189790009
1.4674906317523249,0.020573428661843696,0.7764233300270472,1.4923308422917099
1.0538968820762997,0.021722333526093256,0.39129059722099807,0.8647618567274159
0.8478395629513581,0.09483754216499524,0.5957691027047237,0.7842484996671898
0.8366623629975811,0.022685499810395318,0.9668785728608127,0.9661312683432695
1.3460142802434465,0.1285954360998886,0.5315405118356896,1.2033804971283237
1.4165687634239104,0.1143693696659944,0.9116016249871935,1.4382454270332348
0.7052780798541249,0.12387228444451348,0.7977991717712984,0.7996917073238944
0.6665588569551781,0.08127877639847303,0.07754430801714671,0.1338452714849863
1.1944336637564517,0.14951819567027724,0.4405168940398717,0.9706657260912062
0.7461732441926983,0.011405389926903384,0.7043520397112164,0.7814309003065519
1.4246641904563413,0.06318341980698643,0.9869776741992359,1.4907637939925036
0.9103346739240744,0.051970816995957236,0.4692087653382823,0.7628529443278993
0.7438719329711426,0.14255359731333295,0.11092974504420465,0.21133340355503125
0.7655317227352781,0.12189768998948515,0.1440325162814811,0.2827738335302053
0.8847200823379355,0.029699473080485234,0.7564891690738055,0.9061858843611013
0.7536133951920586,0.14690195086556362,0.5175234575125423,0.6570647440754324
0.715490063665355,0.0773027342970657,0.7289627410097408,0.7731254973160299
0.62114801633644,0.07658245105924363,0.8719745903409533,0.7967454101781354
0.6553954091642601,0.14577828563913198,0.6363690568195216,0.6795317726549119
0.7746414709358527,0.06020619237648602,0.6201905426681179,0.7499272889869965
0.6533819326271754,0.06264112856047398,0.7594788895308386,0.7558043138696471
1.191143816110971,0.08978914190671582,0.845605901423614,1.204238162799878
1.2807145267995064,0.023567628529429105,0.8716727105514627,1.3163816732894407
0.9936304568320282,0.051557415829718956,0.055701591769225636,0.3654329538702157
0.9179910969520494,0.033015206754543926,0.5650664908618336,0.8319979465795977
1.1045262370222302,0.019976104470522192,0.2319439236016004,0.8168782581270534
1.4750049422346085,0.1305909679179979,0.8631389729661477,1.4692990128435002
1.4511316268222059,0.09045301908848402,0.655429731499294,1.4093346911809899
0.6434750620127919,0.05700755477154712,0.4318180294517894,0.5363767585697631
0.7814984095965241,0.06425705971817336,0.20434214355892427,0.39562311213339196
0.836744871104396,0.06757025553466642,0.35224315340143,0.6032840055404693
0.8493875758322118,0.09680663141098286,0.70970214064942,0.8491973768730665
1.1712326517427727,0.13938156176590402,0.220272354307406,0.6710047483270198
1.0162624257031923,0.14025304485026246,0.1117112864316053,0.37899872392285333
0.649254119927594,0.061766337031946186,0.890268183063,0.8199832975455953
0.9736141384595716,0.05274305664167658,0.7689261425885144,0.9824116357351882
1.1237529487176372,0.07040174252686199,0.21579903204496992,0.8007970598204011
0.701671902903716,0.08735046341213142,0.30646531256139187,0.4547149877738238
1.4334585537885598,0.0719635971602135,0.972628773588268,1.4933495945640498
0.6519618664651042,0.10051924442342164,0.7140207970239351,0.727823323972157
0.6991131415798755,0.05150375427064103,0.32147591571564776,0.47151228386221766
1.502653143927617,0.05989595419616098,0.05873314631642586,0.046276084335903155
1.4020258802735936,0.029079081700026103,0.06231172055574684,0.06450465966576036
1.379477540771329,0.10985150131108098,0.024760191021733456,0.026009058056415884
1.2424832759955478,0.061419023170701595,0.7349051861037595,1.2243512351505206
1.378996354578129,0.03610815102122083,0.9498962820061428,1.4394360493618386
0.7345522084131471,0.0865874995333543,0.7613729867727642,0.8011434136084334
1.1360680359476372,0.11455323365864695,0.4822073868118911,0.9741370693743938
1.1142228701904144,0.04232624254007885,0.4963243445696556,0.9894014080786206
1.062799365593516,0.1394882046456322,0.338150793768127,0.7745754319072976
0.9850894961003535,0.09162220671570691,0.5312799299021234,0.8631885748071492
1.23956327123711,0.10199741055377903,0.44252793799829276,1.0724409087426432
0.866463317500846,0.01262351859684303,0.6062045224399593,0.81316377600535
0.7397684109539568,0.14210038419817644,0.9001576788910726,0.8670891623635946
1.077877274023746,0.06191028646841684,0.9951092289773341,1.1600106865900197
1.016889368594885,0.13896555807908734,0.09716842408525878,0.33819137931835463
0.8325699405288737,0.08895174108878517,0.39698980320811456,0.6340519442506432
0.967511810115128,0.005669725832282504,0.19709207185147326,0.5961217691351223
0.9663924498262474,0.010588589901898178,0.365078064447023,0.7490870111910815
0.9274955644125454,0.10366072682213869,0.30172355817745455,0.6306770651781917
0.979464079726929,0.0865868620056303,0.19104638899425253,0.5730966873316731
1.2857433454559453,0.008847203394880779,0.7687945323528647,1.2902466423022991
0.8968764745712853,0.11280169437724587,0.5063629679726511,0.7629079340350001
1.5488579267153404,0.12856107387503135,0.9208606705728812,1.5633201825296033
1.516348019538178,0.0769805349536997,0.0519405943820742,0.03937955081105483
1.0809104283000786,0.07253482885180197,0.08563845286935012,0.5283664342674784
0.9283612050046888,0.005793600781020985,0.41520811127173723,0.7465054975918236
1.1354347898300032,0.1190642083115719,0.09867177399595638,0.2771602948378709
1.252587340560102,0.13242072486846823,0.9863091482150912,1.2937642976698758
1.1327222760657403,0.08693629704145231,0.2141553865838489,0.790745263332482
1.2329176292676207,0.044199559288902485,0.5821678554197949,1.1603560885149395
0.8881556141824617,0.028285305324813208,0.5080383249772935,0.77100278179227
1.3348931623102906,0.11736164599029256,0.5888295312587879,1.233897122808767
0.8024045931257183,0.07700561943271084,0.38920057264437574,0.605331414157318
1.2947981288184982,0.08279074894407636,0.8302271126970481,1.3042764130824018
1.460719068325894,0.14498531325485164,0.15580894041361357,0.1300170642167681
0.7321028373015439,0.14471908727221228,0.43982479292463633,0.5852997646783642
1.2143797405419199,0.1290681076468485,0.6959666114752053,1.1502208793081694
0.6950957482299346,0.03220334745092986,0.8708717114772417,0.8358945475034251
1.3257156282714269,0.09116954067372908,0.3821801742296225,1.1470642748769058
0.6844932188235202,0.13233137657505292,0.5763906871118777,0.6583596344240764
1.535939822700626,0.05929727078509596,0.08775714610711628,0.0641403359908563
0.7374079300378021,0.01966039406065982,0.18691270634959234,0.34285601081100425
1.5588802459090805,0.12258962082478866,0.0877553992167922,0.05938466671190283
1.4008841760850967,0.07485571494751489,0.7333232741585515,1.3889965622553657
1.193682004466354,0.08683693865208089,0.3022987693476979,0.9443197531377384
1.3826241046295469,0.14741092296608743,0.729270384388001,1.3114351444103365
1.3951148389830859,0.09304565742164045,0.08507031346240906,0.08717870360351555
1.5460270628173303,0.06662201092158469,0.865296844400159,1.5892164693813153
0.8533833538391872,0.05864773333784368,0.8388195941488699,0.919878957966036
1.190075895358309,0.06555479743483661,0.10715016818927699,0.27279338503427775
0.6950491975644012,0.02216786706090697,0.04328137632804279,0.08276346848136049
1.2161657000241213,0.12023883097054791,0.07516303672235135,0.13682404641303034
0.7712913040927888,0.12646894443712095,0.8565575696837993,0.8668480960129485
1.1649506114724417,0.04623758451314428,0.25000941927085785,0.903355567061331
1.1724305140338496,0.04905050966944189,0.5573078515010249,1.08134459519768
1.0659851529812272,0.1317784671685479,0.4377193191164556,0.8630176483306753
1.1226317755131228,0.008475701551553541,0.79961501570403,1.1343039655663316
1.363923390006588,0.08046632934624802,0.49912033544125717,1.2597086632025758
1.3992447165120665,0.07223297862881765,0.5106476238480443,1.3117758583825163
1.0921532155754292,0.10506838158887666,0.9893101007099043,1.1619941978127675
1.1995934415226124,0.0286917965216709,0.16712696561427196,0.9025363862683707
1.531236235690102,0.10190795741529729,0.8340898599710128,1.5431527737515256
0.7197335885011228,0.059626431141857075,0.07071475069180709,0.1402784560671652
0.7171035659001105,0.0947136428345981,0.48809579418151133,0.6206224839299701
0.6877090119107684,0.01081377643155251,0.888608127454363,0.840597821941475
1.2578632850405278,0.07195044359175386,0.6719096862920388,1.213958843485371
1.0186083007903795,0.08072637962744396,0.6915103269788103,0.9815622877702515
1.2712314133085925,0.0252454298559725,0.4302032955342252,1.1464434865847126
0.9336377583282381,0.0323287739367837,0.37924944222906953,0.7233842120288754
1.3625321470706524,0.019037471649220858,0.4729833715407948,1.2770825349129018
0.8705349409101757,0.14236137038079263,0.3403603848394496,0.5990178955137105
0.964192017772054,0.0637241389168935,0.3193710001237467,0.7008977943882158
0.9144399802042629,0.1223005923634786,0.2658358338220197,0.570989439888913
0.7576116486249996,0.14629048285078275,0.37774630194706327,0.5486761586536673
0.7477833725421916,0.01670661560039717,0.16694264837537942,0.32165178611821876
1.536127463375744,0.09949207285057413,0.8746622159635024,1.5616325871868058
1.0379040371987531,0.131354317577476,0.6100770039967588,0.9416158765847263
0.9833198227774098,0.0969639929251756,0.15111069708197833,0.5090935483604944
1.329685708677378,0.06720878759682483,0.6999821475248214,1.3035479818450009
1.1529930652529,0.06750607185750106,0.8507131386380137,1.1754188388892899
1.3803014939093923,0.08251710893694492,0.16758858245051864,0.18441882172705984
1.0793695641245402,0.14906373453409288,0.028444911991077015,0.07911786137602626
0.9763594734808262,0.14401259126593044,0.0663053320793554,0.22571140546387847
1.3177602360036436,0.10734056552627579,0.9874426054008599,1.3668538199808327
1.551194660003841,0.048755905671054964,0.06398271602675107,0.04528828840374409
0.7184785772170413,0.13593342724388982,0.7531095398982948,0.7822498672231947
1.2370738839912074,0.1407017447916067,0.6002901684055935,1.1187368178016808
0.7219216783351126,0.12643398284922763,0.7609537767796731,0.7895352291298685
1.1882579999692207,0.02203813542662722,0.37202030932238295,1.0160856809749097
1.2860963651054487,0.013674528911008382,0.030716026688450464,0.0470143068574496
0.6123026858886028,0.1260326113274057,0.6032855650829174,0.6390332703283688
1.0543179618417464,0.02758486229131401,0.9914197355772272,1.1418609824034702
1.4253995111963211,0.08256023218150123,0.27246507438172585,0.27123080686308493
0.8953590253440898,0.13778300439241287,0.20570145164347148,0.4686256436948613
1.058548081798551,0.08727997646465188,0.14144737489844464,0.5979902791833933
1.0423141270678933,0.06259882871355948,0.564150507502055,0.9446113805674321
0.9019273914424916,0.06952732795382886,0.6045161973730678,0.836678743559426
1.5184418955155543,0.014151989752061295,0.7964254204269943,1.555942853556378
1.381294035431516,0.14546908659743182,0.7580118081480995,1.3243891282082285
0.7105884109961105,0.050044856836756996,0.8946906648991854,0.8552667007121956
0.8839084378640389,0.14483411325926443,0.5647598567782459,0.7810468429561535
0.7064195318713828,0.1307589408726713,0.3431896719604724,0.48754151889762803
1.5991047304742385,0.10763736468820993,0.9333054818453964,1.637615510232855
1.2656847361065369,0.12535278097805908,0.688257986965732,1.1998876428197647
1.250125015558797,0.14650514335334497,0.9750986049860837,1.2807552063541128
0.6904407269841327,0.1271124250499464,0.42857428598436964,0.5539756341878218
0.6289995032044694,0.023405612234683366,0.49737311151809327,0.5801594562405636
0.840828058041147,0.12038934194921065,0.12514131637325238,0.30206923447042405
0.743021875166635,0.08412297564175193,0.2519679546360713,0.42313896794309136
1.3767679406922184,0.0838068612865798,0.5370836333923925,1.287395781094497
0.7982042272128979,0.13534362856647447,0.08602681903034612,0.19267951503310635
1.5106382271308854,0.14591155370377312,0.9328326907227115,1.5116615376267901
1.2562690393274902,0.10720155684126123,0.14136680830450338,0.2354383627982399
0.6361627104946962,0.07502606647340866,0.21402113148856894,0.3161259656426193
0.6054298341287004,0.07117855939576757,0.7700147994598638,0.7371597400204307
0.6516579170143989,0.061019511297361356,0.11499585095352743,0.1893094938375585
1.2059251776477278,0.057431859288036076,0.9022725376231012,1.2462568455264138
1.4014818108594151,0.06176849204424255,0.7311869513080849,1.3947432380053828
0.8385528206273885,0.018014219111423313,0.08724843996668173,0.2522540660799479
1.449408842923073,0.01622823236276354,0.6980101200599398,1.4511928797946902
0.6572319401532604,0.1180811273614852,0.6389959713278914,0.6849470512061531
